Date,Store,StoreType,Sales,Customers,Promo,Holiday,DayOfWeek,CompetitionDistance
2024-10-24,S08,A,149.05,5,0,0,3,1207.5
2023-07-05,S07,A,84.16,4,0,0,2,1081.9
2023-05-19,S09,C,144.23,7,0,0,4,870.2
2024-07-15,S06,A,88.14,4,0,0,0,1098.0
2024-01-07,S10,A,234.48,8,0,0,6,949.2
2023-08-27,S07,A,122.91,5,0,0,6,743.7
2024-07-08,S02,A,296.68,23,0,0,0,898.2
2023-11-20,S07,A,114.14,7,0,0,0,596.5
2024-09-09,S03,A,121.86,6,0,0,0,1139.0
2023-06-04,S01,C,327.69,21,0,0,6,863.9
2023-05-02,S08,A,136.05,8,0,0,1,1165.2
2023-09-26,S02,A,329.56,13,0,0,1,1283.8
2023-10-27,S04,C,282.98,10,1,0,4,933.0
2024-07-05,S03,A,133.84,15,0,0,4,838.2
2024-09-23,S04,C,217.64,12,0,0,0,1251.4
2023-04-30,S02,A,299.64,13,0,0,6,1058.2
2024-07-31,S03,A,121.28,4,0,0,2,848.3
2024-06-13,S04,C,182.53,10,0,0,3,1269.9
2023-06-04,S03,A,126.98,4,0,0,6,799.8
2023-11-27,S02,A,395.91,28,0,0,0,987.6
2023-11-29,S05,B,268.99,9,0,0,2,1253.6
2023-09-11,S10,A,138.8,6,0,0,0,1448.5
2023-04-06,S04,C,215.53,9,0,0,3,1058.2
2024-04-29,S07,A,93.27,4,0,0,0,553.0
2024-03-09,S01,C,277.38,10,0,0,5,927.3
2023-03-15,S03,A,127.7,7,0,0,2,1127.8
2024-12-30,S10,A,325.22,16,1,0,0,847.8
2023-04-26,S07,A,107.27,5,0,0,2,863.6
2024-11-07,S08,A,164.91,9,1,0,3,1226.7
2023-11-26,S05,B,336.38,14,0,0,6,640.2
2024-10-16,S02,A,306.04,14,0,0,2,1257.5
2023-10-26,S03,A,134.39,6,0,0,3,940.3
2024-06-14,S06,A,96.23,4,1,0,4,1153.5
2024-05-31,S02,A,334.27,17,0,0,4,854.5
2023-08-04,S07,A,120.63,5,1,0,4,1159.2
2023-04-17,S03,A,181.4,7,1,0,0,641.0
2023-09-19,S07,A,106.86,3,0,0,1,804.8
2023-04-27,S08,A,137.73,6,0,0,3,811.8
2023-11-19,S03,A,172.37,11,0,0,6,965.9
2023-12-30,S07,A,139.91,7,0,0,5,837.1
2024-07-12,S09,C,119.17,8,0,0,4,976.0
2023-10-21,S09,C,147.06,7,0,0,5,1093.9
2024-03-25,S02,A,229.49,10,0,0,0,1301.4
2023-11-11,S01,C,360.48,16,0,0,5,1087.6
2024-05-13,S01,C,250.39,15,0,0,0,916.0
2023-01-15,S04,C,249.54,25,0,0,6,472.4
2024-12-25,S01,C,314.58,14,0,0,2,885.8
2023-12-24,S08,A,169.0,9,0,0,6,1101.0
2024-05-09,S07,A,116.27,5,0,0,3,1094.4
2023-10-06,S03,A,137.66,6,0,0,4,887.1
2023-03-13,S08,A,144.98,6,1,0,0,1498.4
2023-07-01,S10,A,172.23,9,0,0,5,916.7
2023-09-08,S03,A,116.85,7,0,0,4,1061.6
2024-03-12,S01,C,232.43,13,0,0,1,1308.9
2024-02-22,S02,A,291.8,14,0,0,3,1251.5
2024-10-20,S09,C,168.97,7,0,0,6,986.7
2023-02-09,S06,A,113.99,6,1,0,3,1282.2
2024-07-27,S02,A,292.19,14,0,0,5,794.4
2024-09-24,S01,C,215.22,11,0,0,1,943.9
2024-12-07,S02,A,503.03,17,0,0,5,833.8
2024-03-25,S03,A,110.8,5,0,0,0,894.4
2023-05-17,S06,A,122.23,7,0,0,2,690.4
2024-10-28,S01,C,246.18,15,0,0,0,1288.8
2024-08-22,S10,A,155.24,6,0,0,3,1235.6
2023-03-01,S06,A,112.07,6,0,0,2,562.7
2024-09-12,S06,A,122.12,5,0,0,3,975.7
2024-01-31,S03,A,147.97,8,0,0,2,928.8
2024-06-23,S03,A,174.49,7,0,0,6,562.8
2024-08-14,S08,A,164.38,6,0,0,2,947.4
2024-05-11,S09,C,180.71,8,0,0,5,560.6
2023-10-19,S05,B,239.83,7,0,0,3,1039.3
2024-12-20,S10,A,249.54,18,0,0,4,1046.7
2023-08-21,S07,A,72.25,5,0,0,0,1468.1
2024-07-18,S05,B,243.52,13,0,0,3,651.9
2024-01-12,S07,A,103.47,4,0,0,4,909.8
2023-12-11,S01,C,386.8,15,1,0,0,1075.6
2024-01-21,S02,A,354.1,15,0,0,6,1340.4
2024-02-18,S03,A,133.64,10,0,0,6,1535.4
2024-12-12,S06,A,167.01,8,1,0,3,604.7
2023-08-03,S04,C,219.94,31,0,0,3,860.0
2024-11-05,S01,C,277.05,11,0,1,1,1438.8
2024-05-22,S04,C,283.76,10,1,0,2,1264.2
2023-06-07,S02,A,346.33,17,1,0,2,1107.1
2024-02-12,S10,A,207.16,11,0,0,0,771.1
2023-04-23,S03,A,196.14,8,1,0,6,842.2
2023-10-06,S07,A,102.87,4,0,0,4,830.7
2024-09-25,S06,A,107.24,4,0,0,2,1439.2
2023-10-24,S08,A,116.0,5,0,0,1,1064.3
2023-09-08,S05,B,203.83,14,0,0,4,1065.2
2024-08-21,S09,C,111.37,8,0,0,2,1109.3
2023-12-13,S06,A,128.11,4,0,0,2,742.2
2023-03-09,S06,A,130.71,4,0,0,3,1055.2
2023-10-08,S09,C,143.12,5,0,0,6,1184.0
2023-12-01,S09,C,163.4,7,0,0,4,751.5
2023-03-14,S09,C,169.49,13,0,0,1,336.4
2023-02-11,S03,A,128.03,5,0,0,5,1503.3
2023-11-11,S07,A,140.72,12,0,0,5,1248.1
2023-06-01,S07,A,92.32,3,0,0,3,1123.2
2024-07-28,S06,A,94.49,4,0,0,6,822.5
2023-03-24,S06,A,101.67,3,0,0,4,1216.5
2023-11-23,S08,A,198.36,13,0,0,3,1151.0
2024-02-02,S05,B,200.87,11,0,0,4,1040.2
2023-03-03,S07,A,107.74,6,0,0,4,1290.8
2023-01-12,S05,B,202.45,11,0,0,3,1073.5
2023-02-11,S08,A,111.35,5,0,0,5,1250.1
2023-11-03,S10,A,252.94,10,0,0,4,447.1
2023-06-12,S06,A,81.78,3,0,0,0,695.7
2024-12-24,S07,A,158.53,5,1,0,1,576.2
2024-02-23,S06,A,145.88,7,1,0,4,551.4
2023-10-17,S07,A,98.45,4,0,0,1,1611.2
2024-11-13,S02,A,282.72,18,0,0,2,1193.2
2023-07-28,S03,A,122.8,10,0,0,4,1161.2
2023-03-17,S04,C,242.21,10,0,0,4,1059.7
2023-09-12,S07,A,78.04,8,0,0,1,1430.7
2024-02-01,S10,A,187.47,9,0,0,3,457.7
2023-12-04,S04,C,363.95,20,0,0,0,663.1
2024-07-26,S07,A,87.73,8,0,0,4,1363.0
2024-02-15,S08,A,97.1,5,0,0,3,1247.0
2023-09-02,S05,B,258.29,12,0,0,5,1710.8
2024-03-14,S01,C,361.88,18,1,0,3,1010.1
2023-04-17,S07,A,109.7,5,0,0,0,888.3
2024-01-27,S04,C,264.94,13,0,0,5,1040.4
2024-06-12,S08,A,104.66,10,0,0,2,1446.4
2024-07-07,S07,A,93.21,2,0,0,6,956.9
2024-06-22,S08,A,112.04,4,0,0,5,978.8
2024-07-27,S03,A,151.4,6,0,0,5,1348.4
2023-12-16,S09,C,178.39,14,0,0,5,788.3
2023-10-01,S09,C,156.36,5,0,0,6,848.0
2024-05-20,S03,A,139.26,9,0,0,0,897.5
2024-02-05,S01,C,177.62,9,0,0,0,1352.4
2023-06-06,S09,C,110.92,4,0,0,1,1173.2
2023-08-31,S08,A,152.93,7,0,0,3,1410.4
2024-01-10,S07,A,135.6,7,1,0,2,1049.0
2024-11-08,S02,A,401.39,28,0,0,4,965.2
2023-06-18,S08,A,125.03,9,0,0,6,1314.1
2023-03-27,S02,A,259.02,11,0,0,0,1116.9
2023-12-21,S07,A,131.79,6,0,0,3,861.9
2024-09-22,S04,C,281.41,34,0,0,6,1281.6
2023-03-31,S06,A,112.78,9,0,0,4,1094.8
2024-04-04,S03,A,124.24,7,0,0,3,876.4
2024-10-02,S02,A,315.08,17,0,0,2,1034.8
2024-08-10,S09,C,155.31,6,0,0,5,939.1
2023-02-03,S06,A,117.77,5,0,0,4,1118.0
2023-10-11,S10,A,202.52,7,1,0,2,1386.5
2023-11-05,S08,A,182.03,11,0,1,6,1448.1
2024-04-06,S02,A,289.56,10,0,0,5,1308.2
2023-05-15,S09,C,110.93,4,0,0,0,1279.7
2023-04-12,S06,A,170.29,9,1,0,2,385.0
2023-10-09,S07,A,110.59,9,0,0,0,764.0
2023-06-13,S02,A,306.51,15,1,0,1,962.8
2023-09-06,S10,A,181.23,7,0,0,2,889.8
2024-01-09,S01,C,249.83,13,0,0,1,951.9
2023-11-22,S02,A,346.12,13,0,0,2,1101.0
2024-11-07,S06,A,152.23,5,0,0,3,810.7
2024-08-10,S08,A,147.67,9,0,0,5,1665.6
2024-10-28,S06,A,117.76,5,0,0,0,1116.3
2024-08-11,S02,A,340.34,17,0,0,6,1426.7
2023-07-27,S01,C,222.78,12,0,0,3,1295.2
2024-03-21,S03,A,121.6,9,0,0,3,843.4
2024-12-14,S02,A,387.25,18,0,0,5,820.2
2024-06-24,S09,C,120.51,4,0,0,0,1200.5
2023-06-13,S06,A,87.55,6,0,0,1,1278.5
2024-04-09,S07,A,104.18,4,0,0,1,1362.5
2024-10-10,S05,B,171.82,10,0,0,3,1191.4
2023-09-05,S10,A,153.83,6,0,0,1,982.6
2024-10-23,S08,A,96.75,5,1,0,2,1170.8
2023-08-15,S06,A,119.52,4,0,0,1,1419.8
2023-10-23,S10,A,201.82,12,0,0,0,632.7
2024-06-16,S04,C,285.07,19,0,0,6,1300.0
2024-11-21,S05,B,289.23,15,0,0,3,788.7
2023-11-02,S10,A,202.48,11,0,0,3,840.0
2024-05-20,S04,C,194.7,11,0,0,0,1117.3
2024-08-09,S10,A,150.42,7,0,0,4,1072.6
2023-08-03,S02,A,359.89,15,1,0,3,1041.3
2024-05-25,S05,B,201.31,11,0,0,5,1437.1
2023-11-08,S09,C,226.64,9,1,0,2,351.6
2024-06-02,S09,C,124.7,7,0,0,6,1577.5
2024-11-20,S07,A,139.49,6,0,0,2,1170.4
2024-02-09,S06,A,105.58,5,0,0,4,1130.2
2023-12-02,S07,A,140.82,7,0,0,5,1064.7
2023-10-02,S05,B,265.81,10,1,0,0,386.6
2024-05-24,S03,A,102.31,4,0,0,4,606.1
2023-12-17,S07,A,251.19,13,1,0,6,531.9
2023-06-17,S10,A,239.76,10,0,0,5,794.0
2024-02-29,S10,A,247.9,13,1,0,3,761.1
2023-11-11,S08,A,163.94,8,0,0,5,924.7
2023-08-18,S05,B,276.33,13,1,0,4,781.3
2023-02-28,S01,C,252.58,12,0,0,1,968.7
2023-05-28,S01,C,302.55,20,0,0,6,799.5
2024-04-24,S10,A,204.12,9,0,0,2,664.9
2024-02-12,S01,C,260.32,28,0,0,0,584.2
2024-06-14,S09,C,102.67,6,0,0,4,1354.5
2023-12-01,S04,C,307.79,12,0,0,4,975.1
2024-05-14,S03,A,142.41,9,0,0,1,712.0
2024-04-03,S04,C,219.92,11,0,0,2,1181.9
2024-01-03,S03,A,119.53,8,0,0,2,947.7
2023-02-25,S10,A,223.02,12,0,0,5,1456.4
2024-06-07,S08,A,118.25,7,0,0,4,1162.8
2024-06-05,S06,A,86.87,4,0,0,2,1013.0
2023-10-12,S10,A,167.18,9,0,0,3,1353.7
2023-02-21,S03,A,118.73,8,0,0,1,1154.1
2024-04-17,S10,A,144.74,9,0,0,2,946.6
2023-04-19,S02,A,287.89,12,0,0,2,1317.6
2023-06-16,S05,B,210.98,12,0,0,4,965.6
2023-04-12,S03,A,135.11,8,0,0,2,897.2
2023-07-13,S02,A,267.94,13,0,0,3,1041.8
2023-04-26,S01,C,223.04,11,0,0,2,856.7
2023-10-11,S09,C,135.34,8,0,0,2,870.3
2024-08-17,S10,A,288.32,22,1,0,5,775.0
2023-01-12,S07,A,108.72,5,0,0,3,784.5
2023-03-16,S01,C,240.77,10,0,0,3,892.5
2024-12-02,S07,A,111.56,3,0,0,0,666.9
2024-08-30,S01,C,327.1,13,0,0,4,254.2
2024-06-01,S08,A,139.62,11,0,0,5,1319.0
2024-01-03,S06,A,128.01,9,1,0,2,1479.4
2024-08-13,S07,A,117.07,8,0,0,1,975.3
2023-03-25,S01,C,270.71,15,0,0,5,995.8
2023-01-12,S10,A,197.51,12,0,0,3,913.4
2024-04-20,S03,A,164.55,6,0,0,5,1252.3
2024-11-28,S05,B,273.89,11,0,0,3,723.2
2024-11-22,S09,C,186.09,9,0,0,4,240.5
2024-12-23,S05,B,225.46,9,0,0,0,944.0
2023-03-05,S06,A,98.97,6,0,0,6,1134.3
2024-03-22,S06,A,113.44,6,0,0,4,931.6
2024-03-12,S05,B,184.22,7,0,0,1,1135.4
2024-02-19,S03,A,129.4,6,0,0,0,785.2
2023-04-10,S02,A,294.64,14,0,0,0,1596.2
2023-03-29,S07,A,103.76,4,0,0,2,867.1
2024-05-01,S10,A,190.18,6,0,0,2,720.0
2024-06-15,S06,A,130.43,5,0,0,5,881.8
2024-06-06,S03,A,84.51,3,0,0,3,1208.2
2023-01-01,S05,B,191.01,16,0,0,6,1072.6
2023-11-02,S02,A,436.21,24,1,0,3,1172.7
2024-07-23,S02,A,276.67,11,0,0,1,884.2
2023-11-09,S05,B,280.32,17,0,0,3,823.0
2024-10-02,S08,A,140.35,5,0,0,2,1052.9
2023-09-24,S01,C,289.96,14,0,0,6,721.3
2023-09-07,S02,A,287.31,10,0,0,3,1382.3
2024-06-01,S04,C,238.49,15,0,0,5,1057.4
2024-01-21,S05,B,396.31,15,1,0,6,644.5
2024-05-08,S04,C,230.95,9,0,0,2,892.5
2024-04-22,S08,A,107.87,7,0,0,0,932.2
2023-06-21,S06,A,95.58,5,0,0,2,1037.0
2024-10-06,S09,C,144.71,5,0,0,6,1300.9
2024-11-02,S04,C,332.49,17,0,0,5,908.6
2024-10-07,S08,A,134.35,8,0,0,0,1053.8
2024-09-21,S04,C,302.22,20,1,0,5,565.4
2023-04-25,S09,C,107.38,5,0,0,1,1208.6
2023-11-23,S02,A,298.42,14,0,0,3,1097.0
2023-02-27,S05,B,214.41,13,0,0,0,1221.6
2024-01-12,S10,A,186.36,12,0,0,4,661.1
2024-01-09,S07,A,126.24,5,0,0,1,1146.1
2024-02-19,S07,A,109.32,5,0,0,0,1069.1
2023-03-27,S04,C,231.25,11,1,0,0,1277.3
2023-07-18,S03,A,137.56,11,0,0,1,819.7
2023-10-05,S05,B,237.62,11,0,0,3,1542.3
2024-08-14,S10,A,153.26,7,0,0,2,999.7
2024-05-07,S10,A,183.33,9,0,0,1,874.5
2024-06-05,S02,A,280.49,11,0,0,2,988.4
2023-04-27,S07,A,104.05,4,0,0,3,945.1
2024-10-23,S05,B,160.19,9,0,0,2,1285.4
2024-08-23,S03,A,124.71,6,0,0,4,483.7
2023-04-08,S02,A,371.7,12,0,0,5,1227.4
2023-09-28,S02,A,292.36,28,0,0,3,437.5
2024-03-25,S06,A,105.65,5,0,0,0,1239.8
2024-10-27,S06,A,128.04,6,0,0,6,1282.7
2024-01-20,S08,A,149.02,6,0,0,5,1333.2
2023-08-25,S09,C,119.01,11,0,0,4,1190.0
2024-02-16,S06,A,106.46,5,0,0,4,1255.0
2024-04-23,S01,C,271.48,12,0,0,1,1439.3
2024-02-18,S02,A,424.82,22,1,0,6,767.4
2023-10-23,S01,C,200.88,17,0,0,0,1560.7
2024-07-16,S06,A,84.94,5,0,0,1,920.9
2023-02-22,S05,B,180.03,8,0,0,2,1088.1
2023-09-03,S06,A,144.86,8,0,0,6,1229.3
2024-05-16,S07,A,133.68,6,1,0,3,1312.0
2023-07-04,S02,A,258.37,15,0,0,1,815.6
2024-08-21,S07,A,84.32,3,0,0,2,1239.2
2023-02-23,S08,A,158.37,8,0,0,3,531.0
2023-10-08,S07,A,149.36,6,1,0,6,835.0
2024-08-03,S02,A,348.49,14,0,0,5,921.9
2024-07-13,S07,A,102.84,4,0,0,5,878.5
2024-03-10,S02,A,320.2,12,0,0,6,1703.2
2023-11-14,S06,A,116.18,5,0,0,1,754.2
2023-03-20,S05,B,167.42,6,0,0,0,1205.1
2024-02-10,S08,A,113.28,6,0,0,5,1111.3
2023-05-21,S10,A,218.04,10,0,0,6,1125.9
2023-09-11,S08,A,131.04,7,0,0,0,100.0
2023-01-16,S05,B,275.11,14,1,0,0,790.1
2023-10-28,S10,A,211.23,12,0,0,5,1321.5
2023-06-18,S07,A,106.54,5,0,0,6,958.4
2023-10-18,S02,A,363.41,15,0,0,2,1191.5
2024-12-24,S06,A,151.09,6,0,0,1,820.8
2024-04-17,S02,A,249.37,11,0,0,2,1490.5
2024-01-22,S04,C,247.2,17,0,0,0,709.7
2023-10-01,S04,C,143.68,5,0,0,6,1023.9
2023-07-09,S06,A,173.55,9,1,0,6,551.8
2024-06-28,S03,A,109.72,5,0,0,4,1249.5
2023-02-26,S10,A,191.97,12,0,0,6,1570.0
2024-11-01,S10,A,262.72,10,0,0,4,1012.5
2024-08-08,S05,B,281.03,15,0,0,3,1014.1
2023-07-01,S07,A,91.18,5,0,0,5,1096.0
2023-07-26,S06,A,81.47,4,0,0,2,955.2
2023-01-13,S08,A,101.93,5,0,0,4,820.2
2023-12-06,S05,B,270.97,16,0,0,2,1221.0
2023-11-29,S08,A,173.71,8,0,0,2,848.9
2024-12-29,S03,A,180.35,8,0,0,6,1013.0
2024-09-02,S03,A,118.65,4,0,0,0,784.6
2023-10-25,S06,A,87.97,4,0,0,2,1192.9
2023-04-09,S01,C,330.68,14,1,0,6,1299.0
2023-08-19,S01,C,282.82,12,0,0,5,1284.0
2023-01-20,S01,C,307.77,14,0,0,4,1005.5
2023-04-24,S10,A,148.88,8,0,0,0,1062.3
2024-05-23,S09,C,154.85,7,0,0,3,1092.2
2023-03-11,S10,A,184.76,7,0,0,5,678.4
2024-12-27,S02,A,409.61,29,0,0,4,903.0
2023-03-02,S07,A,95.95,4,0,0,3,936.7
2024-03-03,S07,A,105.05,4,0,0,6,1137.7
2023-01-31,S02,A,297.24,14,0,0,1,1383.5
2024-10-26,S01,C,346.67,31,0,0,5,418.4
2023-12-09,S01,C,391.14,17,0,0,5,1012.1
2024-12-04,S05,B,233.06,7,0,0,2,871.2
2023-04-17,S01,C,246.24,17,0,0,0,1293.5
2024-12-10,S02,A,370.33,18,0,0,1,873.8
2024-12-16,S10,A,231.71,8,0,0,0,929.0
2023-09-14,S06,A,113.04,8,0,0,3,1436.7
2024-12-30,S06,A,157.52,6,1,0,0,1163.7
2023-04-17,S10,A,189.12,8,0,0,0,1249.1
2023-09-10,S05,B,305.13,18,0,0,6,808.0
2023-08-09,S06,A,122.67,3,0,0,2,999.5
2023-05-05,S04,C,286.08,18,0,0,4,305.2
2023-01-02,S07,A,99.11,4,1,0,0,1103.1
2023-11-09,S01,C,334.34,16,0,0,3,1427.2
2024-12-29,S06,A,121.37,4,0,0,6,1389.3
2024-04-09,S03,A,107.14,4,0,0,1,400.0
2024-04-20,S05,B,271.95,12,0,0,5,1137.6
2023-03-23,S06,A,138.54,7,1,0,3,1079.0
2023-11-03,S08,A,153.57,8,0,0,4,857.2
2024-11-29,S01,C,324.2,17,0,0,4,1118.9
2024-07-14,S01,C,237.43,11,0,0,6,1642.3
2023-04-06,S10,A,200.49,10,0,0,3,799.7
2024-10-04,S08,A,139.5,7,0,0,4,1316.0
2024-05-04,S04,C,257.98,11,0,0,5,684.7
2023-01-23,S06,A,92.8,3,0,0,0,766.7
2024-09-09,S01,C,262.46,11,0,0,0,1114.4
2023-12-02,S05,B,436.72,33,1,0,5,1265.7
2024-08-12,S06,A,92.85,6,0,0,0,1198.4
2023-09-06,S06,A,101.71,4,0,0,2,685.0
2023-02-26,S03,A,156.88,7,0,0,6,860.6
2023-12-10,S07,A,162.62,7,0,0,6,953.6
2024-09-29,S04,C,318.69,17,0,0,6,980.2
2024-09-10,S02,A,344.52,11,0,0,1,556.0
2023-06-19,S04,C,162.12,7,0,0,0,1443.4
2024-11-20,S04,C,252.83,12,0,0,2,1208.3
2023-04-15,S06,A,135.92,9,0,0,5,1132.9
2023-12-11,S07,A,108.98,6,0,0,0,841.7
2024-04-01,S06,A,110.25,4,0,0,0,1088.9
2023-04-06,S05,B,249.1,11,0,0,3,669.3
2024-12-29,S02,A,439.39,18,0,0,6,952.6
2023-10-01,S06,A,136.91,11,0,0,6,866.0
2024-12-17,S06,A,155.87,7,0,0,1,770.6
2024-04-18,S06,A,94.54,4,0,0,3,915.7
2024-12-04,S08,A,190.39,9,0,0,2,651.9
2023-05-02,S09,C,133.52,6,0,0,1,1044.8
2024-06-09,S05,B,201.23,7,0,0,6,1416.6
2024-07-05,S02,A,215.01,11,0,0,4,1623.7
2024-12-29,S08,A,144.57,9,0,0,6,1309.1
2023-06-02,S08,A,156.66,6,1,0,4,704.6
2024-02-03,S08,A,130.45,8,0,0,5,1011.3
2024-12-22,S03,A,182.97,7,0,0,6,611.9
2023-05-11,S01,C,259.48,9,0,0,3,833.2
2024-12-15,S07,A,126.25,7,0,0,6,1535.0
2024-07-23,S10,A,165.68,8,0,0,1,1074.9
2023-01-17,S01,C,228.51,19,0,0,1,961.6
2024-02-11,S08,A,147.41,6,1,0,6,1503.6
2024-08-03,S01,C,279.23,10,0,0,5,1188.6
2023-04-06,S07,A,120.29,7,0,0,3,1160.4
2024-01-15,S02,A,258.88,22,0,0,0,923.6
2023-11-20,S05,B,241.68,10,0,0,0,1176.1
2023-10-14,S10,A,137.46,8,0,0,5,1525.7
2024-01-13,S08,A,159.27,6,0,0,5,1102.6
2024-03-19,S04,C,254.63,12,0,0,1,549.3
2024-05-12,S04,C,276.16,31,0,0,6,696.7
2024-08-24,S06,A,124.93,8,0,0,5,441.3
2023-10-24,S02,A,382.41,17,0,0,1,883.9
2024-08-21,S01,C,220.12,12,0,0,2,1247.5
2023-08-09,S01,C,274.91,11,0,0,2,613.2
2023-01-10,S09,C,116.07,4,0,0,1,1107.1
2024-12-27,S08,A,140.32,5,0,0,4,965.2
2023-09-13,S08,A,190.08,10,1,0,2,395.5
2023-11-15,S04,C,320.91,15,0,0,2,384.0
2023-01-26,S04,C,208.82,10,0,0,3,1210.1
2024-01-28,S04,C,216.7,9,0,0,6,675.1
2024-02-24,S10,A,226.94,10,0,0,5,1226.1
2023-05-25,S06,A,89.66,3,0,0,3,806.3
2024-07-07,S10,A,176.44,12,0,0,6,1626.2
2023-06-14,S09,C,119.08,7,0,0,2,1524.4
2024-04-13,S03,A,151.21,9,0,0,5,905.8
2024-04-17,S04,C,175.86,6,0,0,2,1625.9
2024-02-04,S02,A,341.91,26,0,0,6,756.3
2023-06-19,S07,A,83.85,7,0,0,0,1025.4
2023-11-16,S02,A,444.22,28,0,0,3,176.4
2024-09-11,S08,A,143.04,6,0,0,2,426.7
2024-09-21,S06,A,142.0,10,0,0,5,659.4
2024-03-25,S10,A,169.04,8,0,0,0,1385.9
2023-04-26,S05,B,303.91,14,1,0,2,1047.0
2023-08-14,S06,A,126.79,5,0,0,0,1124.1
2024-11-26,S10,A,186.45,7,0,0,1,880.1
2023-06-18,S03,A,148.31,5,0,0,6,377.7
2023-11-14,S01,C,302.38,12,0,0,1,282.7
2023-07-25,S07,A,102.87,6,0,0,1,951.4
2024-02-14,S01,C,360.17,18,1,0,2,393.7
2024-12-13,S03,A,185.3,7,1,0,4,1115.7
2023-11-07,S09,C,173.05,10,0,0,1,566.3
2024-03-30,S09,C,130.82,6,0,0,5,1385.5
2024-01-08,S04,C,245.92,11,0,0,0,966.1
2024-10-01,S08,A,114.15,5,0,0,1,1539.3
2024-06-26,S04,C,217.93,10,0,0,2,700.9
2023-07-24,S10,A,134.3,6,0,0,0,888.5
2024-05-12,S07,A,135.58,4,0,0,6,502.0
2023-12-31,S04,C,308.31,10,0,0,6,937.3
2024-12-21,S08,A,191.6,10,0,0,5,1359.6
2023-03-04,S04,C,236.62,12,0,0,5,876.8
2024-10-10,S10,A,204.29,9,0,0,3,1285.8
2024-12-03,S09,C,151.44,8,0,0,1,1101.3
2024-08-11,S04,C,245.98,9,0,0,6,1093.3
2023-01-27,S03,A,131.62,6,0,0,4,1250.2
2024-07-27,S01,C,268.12,12,0,0,5,1139.0
2023-12-03,S10,A,257.66,9,0,0,6,967.8
2024-02-11,S02,A,506.75,17,1,0,6,581.7
2024-07-07,S05,B,225.99,7,0,0,6,839.4
2024-09-21,S05,B,215.11,20,0,0,5,875.4
2024-08-29,S06,A,121.68,6,0,0,3,891.0
2024-10-23,S07,A,107.3,4,0,0,2,996.5
2023-06-30,S03,A,143.54,7,0,0,4,540.5
2024-04-18,S07,A,120.2,6,0,0,3,750.4
2024-12-30,S04,C,341.33,12,1,0,0,802.0
2023-08-27,S06,A,156.96,9,0,0,6,378.6
2024-10-31,S05,B,285.58,9,0,0,3,131.7
2024-07-29,S10,A,200.68,10,0,0,0,606.0
2023-07-15,S10,A,171.64,7,0,0,5,1114.2
2023-10-25,S07,A,143.55,7,1,0,2,698.7
2023-02-18,S09,C,163.3,5,0,0,5,825.8
2023-07-04,S04,C,242.98,14,0,0,1,967.0
2023-06-23,S05,B,212.98,6,0,0,4,1044.8
2023-10-19,S02,A,275.65,16,0,0,3,435.9
2023-11-18,S10,A,326.72,15,0,0,5,447.4
2023-01-15,S07,A,133.52,6,0,0,6,489.0
2024-07-17,S01,C,242.78,11,0,0,2,1106.4
2023-07-18,S07,A,123.53,7,0,0,1,866.3
2023-05-17,S10,A,170.53,8,0,0,2,1407.0
2024-10-16,S07,A,102.27,5,0,0,2,1012.7
2024-08-28,S02,A,267.05,24,0,0,2,1045.6
2023-10-09,S02,A,274.15,13,0,0,0,1222.3
2023-03-07,S10,A,162.0,7,0,0,1,1284.3
2023-06-29,S05,B,246.85,10,0,0,3,727.4
2023-09-09,S02,A,341.68,23,0,0,5,867.9
2023-12-06,S08,A,182.38,9,0,0,2,920.3
2024-03-04,S03,A,96.66,7,0,0,0,1544.3
2023-04-25,S08,A,139.21,4,0,0,1,815.8
2023-11-24,S03,A,155.35,10,0,0,4,1034.3
2023-03-02,S09,C,134.59,9,0,0,3,1050.6
2024-09-20,S08,A,109.46,4,0,0,4,1320.9
2024-11-20,S06,A,136.39,8,0,0,2,548.0
2023-12-25,S03,A,132.83,12,0,0,0,945.5
2023-07-13,S01,C,174.51,8,0,0,3,512.3
2023-01-20,S08,A,143.8,6,0,0,4,856.7
2023-10-21,S02,A,311.59,28,0,0,5,917.2
2023-08-21,S08,A,114.0,6,0,0,0,1392.8
2024-03-14,S10,A,189.18,5,0,0,3,487.8
2023-03-18,S07,A,98.22,3,0,0,5,1195.1
2024-03-25,S07,A,93.73,5,0,0,0,1079.9
2024-02-26,S09,C,181.25,6,1,0,0,1048.2
2023-11-22,S06,A,146.94,7,0,0,2,909.5
2023-01-21,S03,A,132.27,11,0,0,5,767.9
2023-12-18,S01,C,252.8,14,0,0,0,1462.2
2024-05-08,S02,A,360.71,17,0,0,2,544.8
2024-10-01,S01,C,265.24,18,0,0,1,903.2
2024-07-07,S06,A,100.3,4,0,0,6,874.9
2023-06-23,S04,C,191.61,10,0,0,4,1277.7
2024-08-02,S02,A,225.22,10,0,0,4,1257.2
2023-10-05,S08,A,127.48,5,0,0,3,1343.0
2023-06-20,S08,A,118.37,6,0,0,1,869.2
2024-06-01,S03,A,149.32,6,0,0,5,856.9
2024-06-08,S10,A,206.86,12,0,0,5,1281.4
2024-07-29,S08,A,115.28,5,0,0,0,1090.8
2023-12-14,S05,B,261.3,17,0,0,3,1004.0
2024-10-14,S09,C,147.26,10,1,0,0,1835.8
2024-08-08,S06,A,155.72,8,1,0,3,1120.1
